,brand_name,entree,side,dessert,calories,total_fat,carbs,sugar,protein,saturated_fat,cholesterol,sodium,meal_type,tag
229,Taco Bell,Cheesy Bean & Rice Burrito,,,430.0,17.0,57.0,4.0,11.0,3.5,5.0,910.0,entree_only,none
232,Taco Bell,Burrito Supreme - Steak,,,390.0,12.0,50.0,4.0,19.0,5.0,35.0,1120.0,entree_only,none
1,McDonald's,Chicken Selects (3 Piece),Mac N Cheese,,510.0,26.0,37.0,4.0,30.0,6.0,80.0,930.0,entree_side,none
2,McDonald's,Chicken Selects (3 Piece),Cuties,,415.0,22.0,29.0,6.0,24.0,3.5,70.0,690.0,entree_side,none
6,McDonald's,Chicken Selects (3 Piece),Chicken Noodle Soup,,480.0,23.5,32.0,0.0,35.0,3.5,85.0,1570.0,entree_side,none
18,McDonald's,Chicken Selects (3 Piece),Side Salad,,395.0,22.0,24.0,1.0,25.0,3.5,70.0,705.0,entree_side,none
22,McDonald's,Chicken Selects (3 Piece),Apple Slices,,415.0,22.0,30.0,7.0,24.0,3.5,70.0,690.0,entree_side,none
31,McDonald's,"Bacon, Egg & Cheese Bagel",Chicken Noodle Soup,,650.0,26.5,65.0,7.0,37.0,11.0,240.0,2140.0,entree_side,breakfast
43,McDonald's,"Bacon, Egg & Cheese Bagel",Side Salad,,565.0,25.0,57.0,8.0,27.0,11.0,225.0,1275.0,entree_side,breakfast
81,Burger King,Double Cheeseburger,Chicken Noodle Soup,,450.0,19.5,38.0,7.0,31.0,8.0,85.0,1460.0,entree_side,none
93,Burger King,Double Cheeseburger,Side Salad,,365.0,18.0,30.0,8.0,21.0,8.0,70.0,595.0,entree_side,none
99,Burger King,Double Cheeseburger,Kids Fries,,460.0,23.0,42.0,7.0,21.0,9.0,70.0,660.0,entree_side,none
100,McDonald's,Egg McMuffin,Small French Fries,,530.0,23.0,59.0,3.0,21.0,7.5,245.0,890.0,entree_side,breakfast
101,McDonald's,Egg McMuffin,Mac N Cheese,,430.0,16.0,46.0,7.0,24.0,8.5,255.0,970.0,entree_side,breakfast
102,McDonald's,Egg McMuffin,Cuties,,335.0,12.0,38.0,9.0,18.0,6.0,245.0,730.0,entree_side,breakfast
103,McDonald's,Egg McMuffin,Mozzarella Sticks (3 Piece),,490.0,22.0,48.0,4.0,26.0,10.0,265.0,1190.0,entree_side,breakfast
105,McDonald's,Egg McMuffin,McCheddar Potato Bites (8 piece),,570.0,25.0,61.0,5.0,24.0,9.5,255.0,1440.0,entree_side,breakfast
106,McDonald's,Egg McMuffin,Chicken Noodle Soup,,400.0,13.5,41.0,3.0,29.0,6.0,260.0,1610.0,entree_side,breakfast
118,McDonald's,Egg McMuffin,Side Salad,,315.0,12.0,33.0,4.0,19.0,6.0,245.0,745.0,entree_side,breakfast
123,McDonald's,Egg McMuffin,Hash Browns,,450.0,21.0,46.0,3.0,19.0,7.5,245.0,1050.0,entree_side,breakfast
124,McDonald's,Egg McMuffin,Kids Fries,,410.0,17.0,45.0,3.0,19.0,7.0,245.0,810.0,entree_side,breakfast
125,McDonald's,Grilled Onion Cheddar Burger,Small French Fries,,540.0,24.0,61.0,6.0,18.0,7.5,45.0,800.0,entree_side,none
128,McDonald's,Grilled Onion Cheddar Burger,Mozzarella Sticks (3 Piece),,500.0,23.0,50.0,7.0,23.0,10.0,65.0,1100.0,entree_side,none
130,McDonald's,Grilled Onion Cheddar Burger,McCheddar Potato Bites (8 piece),,580.0,26.0,63.0,8.0,21.0,9.5,55.0,1350.0,entree_side,none
131,McDonald's,Grilled Onion Cheddar Burger,Chicken Noodle Soup,,410.0,14.5,43.0,6.0,26.0,6.0,60.0,1520.0,entree_side,none
143,McDonald's,Grilled Onion Cheddar Burger,Side Salad,,325.0,13.0,35.0,7.0,16.0,6.0,45.0,655.0,entree_side,none
148,McDonald's,Grilled Onion Cheddar Burger,Hash Browns,,460.0,22.0,48.0,6.0,16.0,7.5,45.0,960.0,entree_side,none
149,McDonald's,Grilled Onion Cheddar Burger,Kids Fries,,420.0,18.0,47.0,6.0,16.0,7.0,45.0,720.0,entree_side,none
151,McDonald's,Mac Snack Wrap,Mac N Cheese,,470.0,24.0,42.0,6.0,21.0,9.5,60.0,900.0,entree_side,none
152,McDonald's,Mac Snack Wrap,Cuties,,375.0,20.0,34.0,8.0,15.0,7.0,50.0,660.0,entree_side,none
156,McDonald's,Mac Snack Wrap,Chicken Noodle Soup,,440.0,21.5,37.0,2.0,26.0,7.0,65.0,1540.0,entree_side,none
168,McDonald's,Mac Snack Wrap,Side Salad,,355.0,20.0,29.0,3.0,16.0,7.0,50.0,675.0,entree_side,none
172,McDonald's,Mac Snack Wrap,Apple Slices,,375.0,20.0,35.0,9.0,15.0,7.0,50.0,660.0,entree_side,none
174,McDonald's,Mac Snack Wrap,Kids Fries,,450.0,25.0,41.0,2.0,16.0,8.0,50.0,740.0,entree_side,none
181,McDonald's,McDouble,Chicken Noodle Soup,,480.0,19.5,45.0,7.0,34.0,8.0,85.0,1720.0,entree_side,none
193,McDonald's,McDouble,Side Salad,,395.0,18.0,37.0,8.0,24.0,8.0,70.0,855.0,entree_side,none
199,McDonald's,McDouble,Kids Fries,,490.0,23.0,49.0,7.0,24.0,9.0,70.0,920.0,entree_side,none
200,McDonald's,"Ranch Snack Wrap, Grilled",Small French Fries,,530.0,24.0,54.0,2.0,24.0,6.0,65.0,1050.0,entree_side,none
201,McDonald's,"Ranch Snack Wrap, Grilled",Mac N Cheese,,430.0,17.0,41.0,6.0,27.0,7.0,75.0,1130.0,entree_side,none
202,McDonald's,"Ranch Snack Wrap, Grilled",Cuties,,335.0,13.0,33.0,8.0,21.0,4.5,65.0,890.0,entree_side,none
203,McDonald's,"Ranch Snack Wrap, Grilled",Mozzarella Sticks (3 Piece),,490.0,23.0,43.0,3.0,29.0,8.5,85.0,1350.0,entree_side,none
205,McDonald's,"Ranch Snack Wrap, Grilled",McCheddar Potato Bites (8 piece),,570.0,26.0,56.0,4.0,27.0,8.0,75.0,1600.0,entree_side,none
206,McDonald's,"Ranch Snack Wrap, Grilled",Chicken Noodle Soup,,400.0,14.5,36.0,2.0,32.0,4.5,80.0,1770.0,entree_side,none
216,McDonald's,"Ranch Snack Wrap, Grilled",Plain Gourmet Pretzel Twist,,770.0,20.0,115.0,6.0,34.0,6.0,65.0,1360.0,entree_side,none
218,McDonald's,"Ranch Snack Wrap, Grilled",Side Salad,,315.0,13.0,28.0,3.0,22.0,4.5,65.0,905.0,entree_side,none
221,McDonald's,"Ranch Snack Wrap, Grilled",Gourmet Twist Hot Pretzel with Butter Salt,,780.0,21.0,115.0,6.0,34.0,6.0,65.0,1870.0,entree_side,none
222,McDonald's,"Ranch Snack Wrap, Grilled",Apple Slices,,335.0,13.0,34.0,9.0,21.0,4.5,65.0,890.0,entree_side,none
223,McDonald's,"Ranch Snack Wrap, Grilled",Hash Browns,,450.0,22.0,41.0,2.0,22.0,6.0,65.0,1210.0,entree_side,none
224,McDonald's,"Ranch Snack Wrap, Grilled",Kids Fries,,410.0,18.0,40.0,2.0,22.0,5.5,65.0,970.0,entree_side,none
251,McDonald's,"Bacon, Egg & Cheese Biscuit with Egg Whites",Mac N Cheese,,540.0,25.0,55.0,7.0,24.0,13.5,50.0,1530.0,entree_side,breakfast
252,McDonald's,"Bacon, Egg & Cheese Biscuit with Egg Whites",Cuties,,445.0,21.0,47.0,9.0,18.0,11.0,40.0,1290.0,entree_side,breakfast
256,McDonald's,"Bacon, Egg & Cheese Biscuit with Egg Whites",Chicken Noodle Soup,,510.0,22.5,50.0,3.0,29.0,11.0,55.0,2170.0,entree_side,breakfast
268,McDonald's,"Bacon, Egg & Cheese Biscuit with Egg Whites",Side Salad,,425.0,21.0,42.0,4.0,19.0,11.0,40.0,1305.0,entree_side,breakfast
274,McDonald's,"Bacon, Egg & Cheese Biscuit with Egg Whites",Kids Fries,,520.0,26.0,54.0,3.0,19.0,12.0,40.0,1370.0,entree_side,breakfast
276,McDonald's,"Premium McWrap Chicken & Ranch, Grilled",Mac N Cheese,,620.0,23.0,57.0,9.0,45.0,9.5,130.0,1750.0,entree_side,none
281,McDonald's,"Premium McWrap Chicken & Ranch, Grilled",Chicken Noodle Soup,,590.0,20.5,52.0,5.0,50.0,7.0,135.0,2390.0,entree_side,none
293,McDonald's,"Premium McWrap Chicken & Ranch, Grilled",Side Salad,,505.0,19.0,44.0,6.0,40.0,7.0,120.0,1525.0,entree_side,none
299,McDonald's,"Premium McWrap Chicken & Ranch, Grilled",Kids Fries,,600.0,24.0,56.0,5.0,40.0,8.0,120.0,1590.0,entree_side,none
327,McDonald's,Sausage McMuffin with Egg Whites,Cuties,,465.0,26.0,37.0,9.0,20.0,11.0,60.0,830.0,entree_side,breakfast
343,McDonald's,Sausage McMuffin with Egg Whites,Side Salad,,445.0,26.0,32.0,4.0,21.0,11.0,60.0,845.0,entree_side,breakfast
376,McDonald's,Buffalo Ranch McChicken,Mac N Cheese,,490.0,20.0,56.0,9.0,21.0,5.5,50.0,1040.0,entree_side,none
378,McDonald's,Buffalo Ranch McChicken,Mozzarella Sticks (3 Piece),,550.0,26.0,58.0,6.0,23.0,7.0,60.0,1260.0,entree_side,none
381,McDonald's,Buffalo Ranch McChicken,Chicken Noodle Soup,,460.0,17.5,51.0,5.0,26.0,3.0,55.0,1680.0,entree_side,none
393,McDonald's,Buffalo Ranch McChicken,Side Salad,,375.0,16.0,43.0,6.0,16.0,3.0,40.0,815.0,entree_side,none
398,McDonald's,Buffalo Ranch McChicken,Hash Browns,,510.0,25.0,56.0,5.0,16.0,4.5,40.0,1120.0,entree_side,none
399,McDonald's,Buffalo Ranch McChicken,Kids Fries,,470.0,21.0,55.0,5.0,16.0,4.0,40.0,880.0,entree_side,none
406,McDonald's,Egg and Cheese Bagel,Chicken Noodle Soup,,580.0,21.5,64.0,7.0,31.0,9.0,225.0,1900.0,entree_side,breakfast
418,McDonald's,Egg and Cheese Bagel,Side Salad,,495.0,20.0,56.0,8.0,21.0,9.0,210.0,1035.0,entree_side,breakfast
424,McDonald's,Egg and Cheese Bagel,Kids Fries,,590.0,25.0,68.0,7.0,21.0,10.0,210.0,1100.0,entree_side,breakfast
475,McDonald's,Country Ham Biscuit,Small French Fries,,570.0,25.0,65.0,2.0,18.0,9.5,35.0,1760.0,entree_side,breakfast
476,McDonald's,Country Ham Biscuit,Mac N Cheese,,470.0,18.0,52.0,6.0,21.0,10.5,45.0,1840.0,entree_side,breakfast
477,McDonald's,Country Ham Biscuit,Cuties,,375.0,14.0,44.0,8.0,15.0,8.0,35.0,1600.0,entree_side,breakfast
478,McDonald's,Country Ham Biscuit,Mozzarella Sticks (3 Piece),,530.0,24.0,54.0,3.0,23.0,12.0,55.0,2060.0,entree_side,breakfast
481,McDonald's,Country Ham Biscuit,Chicken Noodle Soup,,440.0,15.5,47.0,2.0,26.0,8.0,50.0,2480.0,entree_side,breakfast
493,McDonald's,Country Ham Biscuit,Side Salad,,355.0,14.0,39.0,3.0,16.0,8.0,35.0,1615.0,entree_side,breakfast
497,McDonald's,Country Ham Biscuit,Apple Slices,,375.0,14.0,45.0,9.0,15.0,8.0,35.0,1600.0,entree_side,breakfast
498,McDonald's,Country Ham Biscuit,Hash Browns,,490.0,23.0,52.0,2.0,16.0,9.5,35.0,1920.0,entree_side,breakfast
499,McDonald's,Country Ham Biscuit,Kids Fries,,450.0,19.0,51.0,2.0,16.0,9.0,35.0,1680.0,entree_side,breakfast
501,McDonald's,Biscuit Chicken Sausage,Mac N Cheese,,480.0,21.0,52.0,6.0,19.0,10.5,60.0,1350.0,entree_side,breakfast
502,McDonald's,Biscuit Chicken Sausage,Cuties,,385.0,17.0,44.0,8.0,13.0,8.0,50.0,1110.0,entree_side,breakfast
506,McDonald's,Biscuit Chicken Sausage,Chicken Noodle Soup,,450.0,18.5,47.0,2.0,24.0,8.0,65.0,1990.0,entree_side,breakfast
518,McDonald's,Biscuit Chicken Sausage,Side Salad,,365.0,17.0,39.0,3.0,14.0,8.0,50.0,1125.0,entree_side,breakfast
522,McDonald's,Biscuit Chicken Sausage,Apple Slices,,385.0,17.0,45.0,9.0,13.0,8.0,50.0,1110.0,entree_side,breakfast
523,McDonald's,Biscuit Chicken Sausage,Hash Browns,,500.0,26.0,52.0,2.0,14.0,9.5,50.0,1430.0,entree_side,breakfast
524,McDonald's,Biscuit Chicken Sausage,Kids Fries,,460.0,22.0,51.0,2.0,14.0,9.0,50.0,1190.0,entree_side,breakfast
631,McDonald's,Pico Guacamole Grilled Chicken Sandwich on Potato Roll,Chicken Noodle Soup,,570.0,18.5,51.0,6.0,49.0,5.0,130.0,2400.0,entree_side,none
643,McDonald's,Pico Guacamole Grilled Chicken Sandwich on Potato Roll,Side Salad,,485.0,17.0,43.0,7.0,39.0,5.0,115.0,1535.0,entree_side,none
648,McDonald's,Pico Guacamole Grilled Chicken Sandwich on Potato Roll,Hash Browns,,620.0,26.0,56.0,6.0,39.0,6.5,115.0,1840.0,entree_side,none
649,McDonald's,Pico Guacamole Grilled Chicken Sandwich on Potato Roll,Kids Fries,,580.0,22.0,55.0,6.0,39.0,6.0,115.0,1600.0,entree_side,none
681,McDonald's,"Bacon, Egg & Cheese Scratch Biscuit",Chicken Noodle Soup,,580.0,26.5,54.0,4.0,30.0,12.0,250.0,2190.0,entree_side,breakfast
693,McDonald's,"Bacon, Egg & Cheese Scratch Biscuit",Side Salad,,495.0,25.0,46.0,5.0,20.0,12.0,235.0,1325.0,entree_side,breakfast
725,McDonald's,Steak & Egg Burrito,Small French Fries,,580.0,26.0,67.0,3.0,19.0,7.5,115.0,1110.0,entree_side,breakfast
726,McDonald's,Steak & Egg Burrito,Mac N Cheese,,480.0,19.0,54.0,7.0,22.0,8.5,125.0,1190.0,entree_side,breakfast
727,McDonald's,Steak & Egg Burrito,Cuties,,385.0,15.0,46.0,9.0,16.0,6.0,115.0,950.0,entree_side,breakfast
728,McDonald's,Steak & Egg Burrito,Mozzarella Sticks (3 Piece),,540.0,25.0,56.0,4.0,24.0,10.0,135.0,1410.0,entree_side,breakfast
731,McDonald's,Steak & Egg Burrito,Chicken Noodle Soup,,450.0,16.5,49.0,3.0,27.0,6.0,130.0,1830.0,entree_side,breakfast
743,McDonald's,Steak & Egg Burrito,Side Salad,,365.0,15.0,41.0,4.0,17.0,6.0,115.0,965.0,entree_side,breakfast
748,McDonald's,Steak & Egg Burrito,Hash Browns,,500.0,24.0,54.0,3.0,17.0,7.5,115.0,1270.0,entree_side,breakfast
749,McDonald's,Steak & Egg Burrito,Kids Fries,,460.0,20.0,53.0,3.0,17.0,7.0,115.0,1030.0,entree_side,breakfast
776,McDonald's,Caesar McWrap With Artisan Grilled Chicken,Mac N Cheese,,600.0,22.0,56.0,9.0,44.0,7.5,120.0,1680.0,entree_side,none
781,McDonald's,Caesar McWrap With Artisan Grilled Chicken,Chicken Noodle Soup,,570.0,19.5,51.0,5.0,49.0,5.0,125.0,2320.0,entree_side,none
793,McDonald's,Caesar McWrap With Artisan Grilled Chicken,Side Salad,,485.0,18.0,43.0,6.0,39.0,5.0,110.0,1455.0,entree_side,none
799,McDonald's,Caesar McWrap With Artisan Grilled Chicken,Kids Fries,,580.0,23.0,55.0,5.0,39.0,6.0,110.0,1520.0,entree_side,none
806,McDonald's,Green Chili Double Cheeseburger,Chicken Noodle Soup,,490.0,19.5,45.0,7.0,34.0,8.0,85.0,1640.0,entree_side,none
818,McDonald's,Green Chili Double Cheeseburger,Side Salad,,405.0,18.0,37.0,8.0,24.0,8.0,70.0,775.0,entree_side,none
824,McDonald's,Green Chili Double Cheeseburger,Kids Fries,,500.0,23.0,49.0,7.0,24.0,9.0,70.0,840.0,entree_side,none
831,Burger King,Bacon Double Cheeseburger,Chicken Noodle Soup,,470.0,21.5,38.0,7.0,32.0,9.0,90.0,1540.0,entree_side,breakfast
843,Burger King,Bacon Double Cheeseburger,Side Salad,,385.0,20.0,30.0,8.0,22.0,9.0,75.0,675.0,entree_side,breakfast
849,Burger King,Bacon Double Cheeseburger,Kids Fries,,480.0,25.0,42.0,7.0,22.0,10.0,75.0,740.0,entree_side,breakfast
881,McDonald's,Deluxe Burger on Sesame Seed Bun,Chicken Noodle Soup,,570.0,25.5,48.0,7.0,37.0,10.0,95.0,1410.0,entree_side,none
893,McDonald's,Deluxe Burger on Sesame Seed Bun,Side Salad,,485.0,24.0,40.0,8.0,27.0,10.0,80.0,545.0,entree_side,none
951,McDonald's,Chicken McNuggets (6 piece),Mac N Cheese,,400.0,20.0,32.0,4.0,21.0,5.0,55.0,750.0,entree_side,none
952,McDonald's,Chicken McNuggets (6 piece),Cuties,,305.0,16.0,24.0,6.0,15.0,2.5,45.0,510.0,entree_side,none
953,McDonald's,Chicken McNuggets (6 piece),Mozzarella Sticks (3 Piece),,460.0,26.0,34.0,1.0,23.0,6.5,65.0,970.0,entree_side,none
956,McDonald's,Chicken McNuggets (6 piece),Chicken Noodle Soup,,370.0,17.5,27.0,0.0,26.0,2.5,60.0,1390.0,entree_side,none
966,McDonald's,Chicken McNuggets (6 piece),Plain Gourmet Pretzel Twist,,740.0,23.0,106.0,4.0,28.0,4.0,45.0,980.0,entree_side,none
968,McDonald's,Chicken McNuggets (6 piece),Side Salad,,285.0,16.0,19.0,1.0,16.0,2.5,45.0,525.0,entree_side,none
971,McDonald's,Chicken McNuggets (6 piece),Gourmet Twist Hot Pretzel with Butter Salt,,750.0,24.0,106.0,4.0,28.0,4.0,45.0,1490.0,entree_side,none
972,McDonald's,Chicken McNuggets (6 piece),Apple Slices,,305.0,16.0,25.0,7.0,15.0,2.5,45.0,510.0,entree_side,none
973,McDonald's,Chicken McNuggets (6 piece),Hash Browns,,420.0,25.0,32.0,0.0,16.0,4.0,45.0,830.0,entree_side,none
974,McDonald's,Chicken McNuggets (6 piece),Kids Fries,,380.0,21.0,31.0,0.0,16.0,3.5,45.0,590.0,entree_side,none
976,McDonald's,Filet-O-Fish,Mac N Cheese,,540.0,24.0,55.0,9.0,24.0,7.5,60.0,900.0,entree_side,none
981,McDonald's,Filet-O-Fish,Chicken Noodle Soup,,510.0,21.5,50.0,5.0,29.0,5.0,65.0,1540.0,entree_side,none
993,McDonald's,Filet-O-Fish,Side Salad,,425.0,20.0,42.0,6.0,19.0,5.0,50.0,675.0,entree_side,none
999,McDonald's,Filet-O-Fish,Kids Fries,,520.0,25.0,54.0,5.0,19.0,6.0,50.0,740.0,entree_side,none
1001,McDonald's,"Ranch Snack Wrap, Buttermilk Crispy",Mac N Cheese,,510.0,24.0,50.0,6.0,22.0,8.5,55.0,1070.0,entree_side,none
1002,McDonald's,"Ranch Snack Wrap, Buttermilk Crispy",Cuties,,415.0,20.0,42.0,8.0,16.0,6.0,45.0,830.0,entree_side,none
1006,McDonald's,"Ranch Snack Wrap, Buttermilk Crispy",Chicken Noodle Soup,,480.0,21.5,45.0,2.0,27.0,6.0,60.0,1710.0,entree_side,none
1018,McDonald's,"Ranch Snack Wrap, Buttermilk Crispy",Side Salad,,395.0,20.0,37.0,3.0,17.0,6.0,45.0,845.0,entree_side,none
1022,McDonald's,"Ranch Snack Wrap, Buttermilk Crispy",Apple Slices,,415.0,20.0,43.0,9.0,16.0,6.0,45.0,830.0,entree_side,none
1024,McDonald's,"Ranch Snack Wrap, Buttermilk Crispy",Kids Fries,,490.0,25.0,49.0,2.0,17.0,7.0,45.0,910.0,entree_side,none
1231,McDonald's,Bacon McDouble New York,Chicken Noodle Soup,,550.0,23.5,45.0,7.0,39.0,10.0,100.0,1960.0,entree_side,breakfast
1243,McDonald's,Bacon McDouble New York,Side Salad,,465.0,22.0,37.0,8.0,29.0,10.0,85.0,1095.0,entree_side,breakfast
1326,McDonald's,Portuguese Sausage Side Order,Mac N Cheese,,350.0,23.0,18.0,5.0,16.0,9.5,60.0,810.0,entree_side,breakfast
1327,McDonald's,Portuguese Sausage Side Order,Cuties,,255.0,19.0,10.0,7.0,10.0,7.0,50.0,570.0,entree_side,breakfast
1331,McDonald's,Portuguese Sausage Side Order,Chicken Noodle Soup,,320.0,20.5,13.0,1.0,21.0,7.0,65.0,1450.0,entree_side,breakfast
1341,McDonald's,Portuguese Sausage Side Order,Plain Gourmet Pretzel Twist,,690.0,26.0,92.0,5.0,23.0,8.5,50.0,1040.0,entree_side,breakfast
1343,McDonald's,Portuguese Sausage Side Order,Side Salad,,235.0,19.0,5.0,2.0,11.0,7.0,50.0,585.0,entree_side,breakfast
1347,McDonald's,Portuguese Sausage Side Order,Apple Slices,,255.0,19.0,11.0,8.0,10.0,7.0,50.0,570.0,entree_side,breakfast
1349,McDonald's,Portuguese Sausage Side Order,Kids Fries,,330.0,24.0,17.0,1.0,11.0,8.0,50.0,650.0,entree_side,breakfast
1381,McDonald's,Green Chili Double Cheeseburger New York,Chicken Noodle Soup,,490.0,19.5,45.0,7.0,34.0,8.0,85.0,1630.0,entree_side,none
1393,McDonald's,Green Chili Double Cheeseburger New York,Side Salad,,405.0,18.0,37.0,8.0,24.0,8.0,70.0,765.0,entree_side,none
1399,McDonald's,Green Chili Double Cheeseburger New York,Kids Fries,,500.0,23.0,49.0,7.0,24.0,9.0,70.0,830.0,entree_side,none
1401,McDonald's,Southern Style Buttermilk Crispy Chicken Sandwich,Mac N Cheese,,600.0,24.0,64.0,9.0,31.0,7.0,75.0,1190.0,entree_side,none
1406,McDonald's,Southern Style Buttermilk Crispy Chicken Sandwich,Chicken Noodle Soup,,570.0,21.5,59.0,5.0,36.0,4.5,80.0,1830.0,entree_side,none
1418,McDonald's,Southern Style Buttermilk Crispy Chicken Sandwich,Side Salad,,485.0,20.0,51.0,6.0,26.0,4.5,65.0,965.0,entree_side,none
1424,McDonald's,Southern Style Buttermilk Crispy Chicken Sandwich,Kids Fries,,580.0,25.0,63.0,5.0,26.0,5.5,65.0,1030.0,entree_side,none
1468,McDonald's,Donatos 7 inch Pepperoni Pizza,Side Salad,,525.0,26.0,46.0,5.0,27.0,12.0,80.0,1215.0,entree_side,none
1481,McDonald's,Hot N' Spicy McChicken Deluxe,Chicken Noodle Soup,,540.0,21.5,59.0,7.0,29.0,6.0,70.0,1720.0,entree_side,none
1493,McDonald's,Hot N' Spicy McChicken Deluxe,Side Salad,,455.0,20.0,51.0,8.0,19.0,6.0,55.0,855.0,entree_side,none
1499,McDonald's,Hot N' Spicy McChicken Deluxe,Kids Fries,,550.0,25.0,63.0,7.0,19.0,7.0,55.0,920.0,entree_side,none
1528,McDonald's,Cheeseburger Bacon,Mozzarella Sticks (3 Piece),,550.0,26.0,52.0,8.0,29.0,11.0,75.0,1380.0,entree_side,breakfast
1531,McDonald's,Cheeseburger Bacon,Chicken Noodle Soup,,460.0,17.5,45.0,7.0,32.0,7.0,70.0,1800.0,entree_side,breakfast
1543,McDonald's,Cheeseburger Bacon,Side Salad,,375.0,16.0,37.0,8.0,22.0,7.0,55.0,935.0,entree_side,breakfast
1548,McDonald's,Cheeseburger Bacon,Hash Browns,,510.0,25.0,50.0,7.0,22.0,8.5,55.0,1240.0,entree_side,breakfast
1549,McDonald's,Cheeseburger Bacon,Kids Fries,,470.0,21.0,49.0,7.0,22.0,8.0,55.0,1000.0,entree_side,breakfast
1600,McDonald's,Deluxe Artisan Grilled Chicken on Potato Roll,Small French Fries,,590.0,20.0,65.0,6.0,38.0,4.0,100.0,1300.0,entree_side,none
1603,McDonald's,Deluxe Artisan Grilled Chicken on Potato Roll,Mozzarella Sticks (3 Piece),,550.0,19.0,54.0,7.0,43.0,6.5,120.0,1600.0,entree_side,none
1604,McDonald's,Deluxe Artisan Grilled Chicken on Potato Roll,Medium French Fries,,700.0,25.0,80.0,6.0,39.0,4.5,100.0,1370.0,entree_side,none
1605,McDonald's,Deluxe Artisan Grilled Chicken on Potato Roll,McCheddar Potato Bites (8 piece),,630.0,22.0,67.0,8.0,41.0,6.0,110.0,1850.0,entree_side,none
1606,McDonald's,Deluxe Artisan Grilled Chicken on Potato Roll,Chicken Noodle Soup,,460.0,10.5,47.0,6.0,46.0,2.5,115.0,2020.0,entree_side,none
1614,McDonald's,Deluxe Artisan Grilled Chicken on Potato Roll,Spam Side Order,,550.0,25.0,37.0,7.0,43.0,8.5,145.0,1800.0,entree_side,none
1618,McDonald's,Deluxe Artisan Grilled Chicken on Potato Roll,Side Salad,,375.0,9.0,39.0,7.0,36.0,2.5,100.0,1155.0,entree_side,none
1623,McDonald's,Deluxe Artisan Grilled Chicken on Potato Roll,Hash Browns,,510.0,18.0,52.0,6.0,36.0,4.0,100.0,1460.0,entree_side,none
1624,McDonald's,Deluxe Artisan Grilled Chicken on Potato Roll,Kids Fries,,470.0,14.0,51.0,6.0,36.0,3.5,100.0,1220.0,entree_side,none
1627,McDonald's,Hot N Spicy McChicken Scratch Biscuit,Cuties,,495.0,23.0,57.0,9.0,14.0,9.0,75.0,1090.0,entree_side,breakfast
1631,McDonald's,Hot N Spicy McChicken Scratch Biscuit,Chicken Noodle Soup,,560.0,24.5,60.0,3.0,25.0,9.0,90.0,1970.0,entree_side,breakfast
1643,McDonald's,Hot N Spicy McChicken Scratch Biscuit,Side Salad,,475.0,23.0,52.0,4.0,15.0,9.0,75.0,1105.0,entree_side,breakfast
1731,McDonald's,Jalapeno McChicken,Chicken Noodle Soup,,530.0,21.5,55.0,6.0,29.0,5.0,70.0,1910.0,entree_side,none
1743,McDonald's,Jalapeno McChicken,Side Salad,,445.0,20.0,47.0,7.0,19.0,5.0,55.0,1045.0,entree_side,none
1749,McDonald's,Jalapeno McChicken,Kids Fries,,540.0,25.0,59.0,6.0,19.0,6.0,55.0,1110.0,entree_side,none
1750,McDonald's,Chicken Sausage McMuffin,Small French Fries,,520.0,23.0,58.0,2.0,19.0,7.5,65.0,960.0,entree_side,breakfast
1751,McDonald's,Chicken Sausage McMuffin,Mac N Cheese,,420.0,16.0,45.0,6.0,22.0,8.5,75.0,1040.0,entree_side,breakfast
1752,McDonald's,Chicken Sausage McMuffin,Cuties,,325.0,12.0,37.0,8.0,16.0,6.0,65.0,800.0,entree_side,breakfast
1753,McDonald's,Chicken Sausage McMuffin,Mozzarella Sticks (3 Piece),,480.0,22.0,47.0,3.0,24.0,10.0,85.0,1260.0,entree_side,breakfast
1755,McDonald's,Chicken Sausage McMuffin,McCheddar Potato Bites (8 piece),,560.0,25.0,60.0,4.0,22.0,9.5,75.0,1510.0,entree_side,breakfast
1756,McDonald's,Chicken Sausage McMuffin,Chicken Noodle Soup,,390.0,13.5,40.0,2.0,27.0,6.0,80.0,1680.0,entree_side,breakfast
1766,McDonald's,Chicken Sausage McMuffin,Plain Gourmet Pretzel Twist,,760.0,19.0,119.0,6.0,29.0,7.5,65.0,1270.0,entree_side,breakfast
1768,McDonald's,Chicken Sausage McMuffin,Side Salad,,305.0,12.0,32.0,3.0,17.0,6.0,65.0,815.0,entree_side,breakfast
1771,McDonald's,Chicken Sausage McMuffin,Gourmet Twist Hot Pretzel with Butter Salt,,770.0,20.0,119.0,6.0,29.0,7.5,65.0,1780.0,entree_side,breakfast
1772,McDonald's,Chicken Sausage McMuffin,Apple Slices,,325.0,12.0,38.0,9.0,16.0,6.0,65.0,800.0,entree_side,breakfast
1773,McDonald's,Chicken Sausage McMuffin,Hash Browns,,440.0,21.0,45.0,2.0,17.0,7.5,65.0,1120.0,entree_side,breakfast
1774,McDonald's,Chicken Sausage McMuffin,Kids Fries,,400.0,17.0,44.0,2.0,17.0,7.0,65.0,880.0,entree_side,breakfast
1825,McDonald's,Deluxe Artisan Grilled Chicken on Sesame Seed Bun,Small French Fries,,590.0,20.0,65.0,7.0,38.0,4.0,100.0,1230.0,entree_side,none
