,brand_name,entree,side,dessert,calories,total_fat,carbs,sugar,protein,saturated_fat,cholesterol,sodium,meal_type,tag
304668,McDonald's,Lobster Roll,Hash Browns,Peanuts Packet for Sundaes,485.0,17.5,53.0,3.0,27.0,3.5,65.0,950.0,entree_side_dessert,none
304691,McDonald's,Lobster Roll,Hash Browns,Raspberry Pastry,550.0,19.0,65.0,7.0,27.0,5.5,80.0,1055.0,entree_side_dessert,none
304724,McDonald's,Lobster Roll,Kids Fries,Butter Croissant,540.0,17.0,66.0,5.0,28.0,7.0,95.0,890.0,entree_side_dessert,none
304741,McDonald's,Lobster Roll,Kids Fries,Peanuts Packet for Sundaes,445.0,13.5,52.0,3.0,27.0,3.0,65.0,710.0,entree_side_dessert,none
304764,McDonald's,Lobster Roll,Kids Fries,Raspberry Pastry,510.0,15.0,64.0,7.0,27.0,5.0,80.0,815.0,entree_side_dessert,none
305252,McDonald's,Cheeseburger New York,Chicken Noodle Soup,Peanuts Packet for Sundaes,445.0,17.0,46.0,7.0,28.0,5.5,55.0,1550.0,entree_side_dessert,none
317662,McDonald's,McChicken Hot 'N Spicy Patty,Mac N Cheese,Peanuts Packet for Sundaes,335.0,17.5,29.0,4.0,17.0,5.0,45.0,540.0,entree_side_dessert,none
317735,McDonald's,McChicken Hot 'N Spicy Patty,Cuties,Peanuts Packet for Sundaes,240.0,13.5,21.0,6.0,11.0,2.5,35.0,300.0,entree_side_dessert,none
318010,McDonald's,McChicken Hot 'N Spicy Patty,Chicken Noodle Soup,Butter Croissant,400.0,18.5,38.0,2.0,23.0,6.5,80.0,1360.0,entree_side_dessert,none
318025,McDonald's,McChicken Hot 'N Spicy Patty,Chicken Noodle Soup,Kiddie Cone,305.0,12.5,27.0,6.0,21.0,2.5,55.0,1200.0,entree_side_dessert,none
318027,McDonald's,McChicken Hot 'N Spicy Patty,Chicken Noodle Soup,Peanuts Packet for Sundaes,305.0,15.0,24.0,0.0,22.0,2.5,50.0,1180.0,entree_side_dessert,none
318050,McDonald's,McChicken Hot 'N Spicy Patty,Chicken Noodle Soup,Raspberry Pastry,370.0,16.5,36.0,4.0,22.0,4.5,65.0,1285.0,entree_side_dessert,none
318886,McDonald's,McChicken Hot 'N Spicy Patty,Side Salad,Butter Croissant,315.0,17.0,30.0,3.0,13.0,6.5,65.0,495.0,entree_side_dessert,none
318901,McDonald's,McChicken Hot 'N Spicy Patty,Side Salad,Kiddie Cone,220.0,11.0,19.0,7.0,11.0,2.5,40.0,335.0,entree_side_dessert,none
318903,McDonald's,McChicken Hot 'N Spicy Patty,Side Salad,Peanuts Packet for Sundaes,220.0,13.5,16.0,1.0,12.0,2.5,35.0,315.0,entree_side_dessert,none
318926,McDonald's,McChicken Hot 'N Spicy Patty,Side Salad,Raspberry Pastry,285.0,15.0,28.0,5.0,12.0,4.5,50.0,420.0,entree_side_dessert,none
319195,McDonald's,McChicken Hot 'N Spicy Patty,Apple Slices,Peanuts Packet for Sundaes,240.0,13.5,22.0,7.0,11.0,2.5,35.0,300.0,entree_side_dessert,none
319339,McDonald's,McChicken Hot 'N Spicy Patty,Kids Fries,Kiddie Cone,315.0,16.0,31.0,6.0,11.0,3.5,40.0,400.0,entree_side_dessert,none
319341,McDonald's,McChicken Hot 'N Spicy Patty,Kids Fries,Peanuts Packet for Sundaes,315.0,18.5,28.0,0.0,12.0,3.5,35.0,380.0,entree_side_dessert,none
